is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
True,12,"en-US, ja-JP","DON'T TOY WITH ME, MISS NAGATORO","comedy, slice of life, romance, deutsche synchro","fr-FR, ar-SA, es-419, en-US, pt-BR, de-DE, es-ES, ru-RU, it-IT","""A girl in a lower grade just made me cry!""
One day, Senpai visits the library after school and becomes the target of a super sadistic junior!  The name of the girl who teases, torments, and tantalizes Senpai is ""Nagatoro!""  She's annoying yet adorable. It's painful, but you still want to be by her side. This is a story about an extremely sadistic and temperamental girl and you'll feel something awaken inside of you.",King Record Company Limited ,True,2021,False,True,GQWH0M455,1,TV-14,4.6,49684,2,K,5,611,,2,1.5,K,4,5.1,K,11,40.4,K,82,"spring-2021, winter-2023"
False,12,"ja-JP, en-US",Sakura Wars the Animation,"sci-fi, drama, music","fr-FR, en-US, ar-SA, de-DE","Like her father before her, Sakura was born to defend her people against the Black Sanctum Council. But her dreams of being a hero take a strange turn when she discovers that in addition to piloting a powerful Mecha—she must also pose as a stage actor!",PONY CANYON INC.,True,2022,False,True,GQWH0M72P,1,TV-14,3.8,208,35,,17,8,,4,24,,12,35,,17,106,,51,
False,12,"pt-BR, en-US, es-419, fr-FR, ja-JP",The Genius Prince's Guide to Raising a Nation Out of Debt,"fantasy, comedy","de-DE, es-419, fr-FR, ar-SA, en-US, pt-BR","When Prince Wein accidentally ends up bettering the kingdom, his dreams of retirement are replaced with work that’ll require wisdom and wit.",NBC Universal,True,2023,False,True,GQWH0M7QP,1,TV-14,4.8,13453,133,,1,88,,1,347,,3,1.4,K,11,11.4,K,86,
False,26,"ja-JP, en-US",Fruits Basket (2001),,"en-US, es-419, pt-BR","When a member of the cursed Sohma family is embraced by a person of the opposite sex, they transform into an animal from the Chinese Zodiac! When young Tohru stumbles into their life, she must promise to keep their secret or face the consequences!",TV TOKYO,True,2022,False,True,GQWH0M7VP,1,TV-14,4.7,1345,28,,3,8,,1,42,,4,164,,13,1.1,K,83,
False,24,"en-US, ru-RU, es-419, ja-JP, pt-BR",Blue Reflection Ray,"action, drama","fr-FR, de-DE, hi-IN, en-US, es-419, ar-SA, pt-BR","Optimistic Hiori can’t turn away the needy. Awkward Ruka can’t make friends. But they have one thing in common: they’re magical girls, Reflectors! Now this pair will use powers to help resolve emotional struggles and protect Fragments of people’s hearts.",DMM Corporation,True,2022,False,True,GQWH0M7XD,1,TV-14,4.0,309,33,,11,20,,7,39,,13,37,,12,180,,59,
False,12,"ja-JP, en-US",Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,"fantasy, comedy","de-DE, es-419, en-US, fr-FR, ar-SA, it-IT, pt-BR, ru-RU, es-ES","Childhood friends Tachibana Hinata and Jinguji Tsukasa were living the everyday life of office workers. Then, on the way home from a mixer, they were sent flying into another world by a mysterious being. Once there, Jinguji sees his best friend has been turned into a beautiful blonde-haired, blue-eyed girl...?!

The adorableness of Tachibana’s female form completely flummoxes Tachibana. But these two are each others’ best friends. To keep their relationship from being destroyed, they must defeat the Demon Lord as quickly as possible and return to their original forms.",Bilibili Inc,True,2022,False,True,GQWH0M90V,1,TV-14,4.4,10076,459,,5,218,,3,645,,7,1.8,K,18,6.9,K,69,winter-2022
False,13,ja-JP,Shenmue the Animation,drama,"fr-FR, es-ES, it-IT, pt-BR, es-419, ru-RU, ar-SA, en-US, de-DE","1986, Yokosuka. Ryo Hazuki has trained to master the Hazuki Style Jujitsu under his strict father in the Hazuki Dojo from his childhood. However, one day a mysterious man named Lan Di murders his father and takes the “mirror” his father was protecting. Ryo is determined to find the truth behind his father’s murder, but soon finds himself getting stuck in a war between the underground organizations…. Traveling from Yokosuka to Hong Kong, Ryo’s long journey begins!",Adult Swim,False,2022,False,True,GQWH0M94E,1,TV-14,4.5,2396,92,,4,59,,3,138,,6,281,,12,1.8,K,77,"winter-2022, spring-2022"
True,24,"en-US, ja-JP",Kuma Kuma Kuma Bear,"fantasy, slice of life, comedy","es-ES, fr-FR, de-DE, es-419, en-US, pt-BR, it-IT, ar-SA, ru-RU","Yuna's not your typical 15-year-old. Her life is pretty much perfect—until she wakes up one day inside the game she loves and back at level one. She has to start over, but this time, she has a powerful bear suit that's guaranteed to take her places!",Kadokawa Pictures Inc.,True,2023,False,True,GQWH0M990,2,TV-14,4.8,9676,152,,2,82,,1,297,,4,903,,10,8.2,K,86,spring-2023
False,12,"ar-SA, de-DE, it-IT, fr-FR, en-US, es-ES, hi-IN, pt-BR, ja-JP, es-419",My Dress-Up Darling,"romance, slice of life, deutsche synchro","es-ES, ar-SA, it-IT, de-DE, en-US, pt-BR, fr-FR, ru-RU, es-419, hi-IN","Wakana Gojo is a high school boy who wants to become a kashirashi--a master craftsman who makes traditional Japanese Hina dolls. Though he's gung-ho about the craft, he knows nothing about the latest trends, and has a hard time fitting in with his class. The popular kids--especially one girl, Marin Kitagawa--seem like they live in a completely different world.

That all changes one day, when she shares an unexpected secret with him, and their completely different worlds collide.",Aniplex of America,True,2022,False,True,GQWH0M9N8,1,TV-14,4.9,90342,1,K,2,276,,1,967,,2,4.6,K,6,83.4,K,93,winter-2022
False,12,ja-JP,Reborn to Master the Blade: From Hero-King to Extraordinary Squire,fantasy,"es-ES, ar-SA, ru-RU, en-US, fr-FR, pt-BR, de-DE, es-419, it-IT","After living a life devoted to serving his country and people, Inglis’ one wish to be free of a king’s burden and to train was actually heard, but as a beautiful girl! Reborn in the far future as a daughter to renowned knights, Inglis can now focus on mastering the martial arts. A wish has been granted, and Inglis will be on the front lines fulfilling the dream of becoming the strongest knight.",REMOW,False,2023,False,True,GQWH0MP94,1,TV-14,4.5,15156,576,,4,494,,4,1.1,K,8,2.2,K,15,10.8,K,72,winter-2023
True,12,"de-DE, ja-JP, es-419",The Café Terrace and Its Goddesses,"romance, comedy, deutsche synchro","es-ES, de-DE, en-US, ru-RU, it-IT, ar-SA, fr-FR, pt-BR, es-419","After inheriting his late grandmother’s failing café, Hayato sees it as a bother and plans to sell it for a quick buck. Until he discovers five beautiful girls staying there! When they beg him to keep the café open, Hayato reluctantly gives in. Can he manage the seaside shop while learning to live with these unruly women?",MBS,True,2023,False,True,GQWH0MPQ7,1,TV-14,4.6,9004,378,,5,149,,2,269,,3,887,,10,7.3,K,82,spring-2023
False,8,ja-JP,The Tenth Prism (Motion Manga),"fantasy, adventure, action, drama, motion manga, manga, masahito soda, kanaka mizuki, big comic spirits",,"A strong country, the “Kingdom of Bones” invades the world. A young man, Tsunashi, who is born to save the world as The Swordsman of Light agonizes over his fate. His powers are awakened with the sacrifice of the life of his best friend. Tsunashi begins his journey to fight against Kingdom of Bones alone. This epic fantasy is written by Masahito Soda.",Shift-One,False,2015,False,False,GR190X7E6,1,TV-14,3.3,40,12,,30,2,,5,6,,15,3,,8,17,,43,summer-2015
False,1,en-US,Children of Ether,"action, seinen, science fiction, adventure","es-ES, pt-BR, en-US, it-IT, ar-SA, fr-FR, de-DE, es-419","Children of Ether follows Rhonda, a woman with a dark past and a mysterious power, as she is pursued by an unknown assailant after the death of her father. Aided only by her wits and a pair of orphans, Rhonda journeys through a decaying, dystopian metropolis populated by raiders, gangs, and the supernatural. As she struggles to survive in this harsh urban tangle, she meets both friends and enemies, and searches for answers about this power, ""The Ether"", awakening within her.",crunchyroll,True,2017,False,False,GR197V276,1,TV-14,4.3,216,11,,6,7,,4,14,,7,59,,28,125,,58,summer-2017
False,14,en-US,Anime Academy,"documentary, educational, live action, victoria holden",,"Welcome to Anime Academy, where we give you quickie lessons on our favorite anime terms. Each episode, we'll introduce a new lesson to help you go deeper and farther down the anime rabbit hole! Join us every Tuesday for the best class ever with hosts Reina Scully and Victoria Holden.",crunchyroll,True,2016,False,False,GR19JEWQ6,2,TV-14,2.3,123,76,,62,4,,4,5,,5,4,,4,34,,28,
False,26,"ja-JP, en-US",Noir,"adventure, action, thriller, mystery","ar-SA, en-US","Mireille makes a living out of killing as an international assassin. Kirika is an amnesiac with uncanny speed and stealth. Under the codename Noir, these two lethal women track and kill criminal syndicates across the globe as they hunt for clues to their connected pasts—until they discover it is they who are being hunted. The body count rises as an ancient conspiracy unfolds.",Flying Dog,True,2017,False,True,GR19PXG06,1,TV-14,4.6,277,7,,3,3,,2,12,,5,47,,17,208,,76,fall-2017
False,3,en-US,Fan Chronicles: A Crunchyroll Documentary Series,"director:, crunchyroll, documentary, live action","pt-BR, fr-FR, ru-RU, it-IT, es-419, ar-SA, en-US",The Artist. The DJ. The Photographer. Fan Chronicles is an original documentaries series from Crunchyroll that profiles extraordinary fans and how anime changes their lives.,crunchyroll,True,2019,False,False,GR1XP20GR,1,TV-14,1.7,109,86,,79,3,,3,3,,3,1,,1,16,,15,
True,1,ja-JP,WATATEN!: an Angel Flew Down to Me,"slice of life, comedy, watashi ni tenshi ga maiorita, 2019, manga, nanatsu mukunoki, comic yuri hime, yuri, adult, adult protagonist, 4-koma","de-DE, es-ES, fr-FR, es-419, pt-BR, ru-RU, en-US, it-IT","Miyako is a shy college student who is also an otaku. One day she happens to meet some angelic grade school kids! When Miyako sees her little sister's new friend Hana-chan, Miyako's heart won't stop racing! Miyako tries to get along with them but struggles... A sketch comedy all about trying to get along with the super cute girl is about to begin!",Kadokawa Pictures Inc.,False,2019,False,True,GR2420096,1,TV-14,4.5,1382,70,,6,28,,3,68,,5,159,,12,1.1,K,77,winter-2019
False,44,en-US,Anime Recap,"director:, news, documentary, live action",,"Anime Recap is a weekly news show that brings you the latest news in bite-sized segments, so you can stay up to speed on everything anime. Find more fun videos from the Crunchyroll team on YouTube!",crunchyroll,True,2018,False,False,GR24X90E6,1,TV-14,2.5,141,78,,56,6,,5,8,,6,3,,3,46,,33,
False,12,ja-JP,Ai-Mai-Mi Surgical Friends,"comedy, slice of life, school life, manga, choborau nyopomi, 4-koma","es-419, it-IT, pt-BR, fr-FR, es-ES, ar-SA, en-US, de-DE","Ai, Mai, and Mi belong to the manga research club and have fought off alien invaders as well as rivals in tournaments. But as usual, Ai's the only one actually drawing any manga...",Seven,False,2017,False,True,GR2P0GJKR,1,TV-14,2.8,174,71,,41,8,,5,31,,18,8,,5,56,,33,winter-2017
False,12,ja-JP,Inugami-san to Nekoyama-san,"yuri, shoujo ai, romance, shoujo, comedy, kuzushiro, manga, shoujo-ai, school","de-DE, en-US, fr-FR, pt-BR, ar-SA, es-419, es-ES","The series follows two high school girls; Yachiyo Inugami, a dog-like girl who loves cats, and Suzu Nekoyama, a cat-like girl who loves dogs, and the strange relationship their respective habits form.",Seven,False,2014,False,True,GR2P14M5R,1,TV-14,4.4,529,15,,3,18,,4,47,,9,107,,21,342,,65,spring-2014
False,78,ja-JP,SKET Dance,"comedy, sket dance, shounen, anime, bossun, himeko, crunchyroll sket dance, slice of life, shonen, manga, kenta shinohara, jump comics, 2011, 2012, high school","es-ES, pt-BR, en-US, es-419","At Kaimei High School, the Living Assistance Club (aka the Sket Brigade) was organized to help students with problems big or small. Most of the time, though, they hang out in their club room, bored, with only a few trivial problems floating in every once in a while. In spite of this, they still throw all their energy into solving these worries.",TV TOKYO,False,2011,False,True,GR2P497KR,1,TV-14,4.6,1793,20,,2,17,,1,93,,6,343,,20,1.3,K,74,"spring-2011, summer-2011, fall-2011, winter-2012, spring-2012, summer-2012"
False,12,ja-JP,gdgd men's party,"gd men, gdgd men's party, comedy, fairy",en-US,"The story of gdgd Men's Party follows Light and Yomi, a pair of friends who waste all their free time playing their favorite video games. One evening Light and Yomi are sucked through a portal into a fantasy RPG-style world and tasked with rescuing the princess, Melody, from the clutches of the evil Maoh. Light is enthusiastic for the quest, but Yomi feels that having a heroic destiny is a total bother...",ANEW,False,2018,False,True,GR2P8QV2R,1,TV-14,2.7,70,35,,50,4,,6,2,,3,3,,5,26,,38,winter-2018
False,13,"en-US, ja-JP",CHRONOS RULER,"chronos ruler, shoujo, jikan no shihaisha, action, fantasy, drama, manga, ponjea","de-DE, fr-FR, es-419, en-US, es-ES, it-IT, ar-SA, pt-BR, ru-RU","We all wish we could go back in time, to turn back the clock and fix the past. But in this reality, that simple wish brings about something deadly—demons that devour time! It’s up to a group of strong warriors who fight using time manipulation to destroy these blights. Victor, Kiri, Mina, and Blaze have what it takes to maintain the balance of time as the chosen fighters—the Chronos Rulers.",Fanfan,True,2017,False,True,GR2P942JR,1,TV-14,3.9,695,69,,10,43,,7,96,,14,144,,21,343,,50,summer-2017
False,12,ja-JP,Crossing Time,"romance, comedy, slice of life, manga, yoshimi sato","en-US, fr-FR, ar-SA, pt-BR, es-ES, ru-RU, de-DE, es-419, it-IT","“Clank, clank, clank, clank...”
Today, the railroad crossing bar goes down again, stopping someone on their way somewhere. The various stories of youth, eros, art, first love, etc that occur during the time spent waiting at a railroad crossing... All railroad crossings, all the time. Bringing you a variety of short stories about railroad crossings!",Top Marshal,False,2018,False,True,GR3K1E3DR,1,TV-14,3.9,397,29,,8,22,,6,62,,16,118,,30,166,,42,spring-2018
False,1,"de-DE, pt-BR, es-419, en-US, ja-JP, fr-FR, ar-SA",The Crunchyroll Anime Awards,,en-US,"Welcome to the Crunchyroll Anime Awards! Every year, we recognize the best of anime with millions of fans from around the world. Based on votes from the public and a panel of judges, we unveil the results across categories to celebrate series, characters, music, talent, production and more. Stay up to date with the Anime Awards at theanimeawards.com.",crunchyroll,True,2023,False,True,GR3K50PZR,1,TV-14,2.8,497,226,,46,28,,6,33,,7,24,,5,186,,38,
False,8,"en-US, ja-JP",Cells at Work!,"hataraku saibou, comedy, manga, akane shimizu, educational, biology, anatomy, science, deutsche synchro","en-US, es-419, pt-BR","This is a story about you. A tale about the inside of your body… 

According to a new study, the human body consists of approximately 37 trillion cells.

These cells are hard at work every day within a world that is your body. From the oxygen carrying Red Blood Cells to the bacteria fighting White Blood Cells,

Get to know the unsung heroes and the drama that unfolds inside of you!",Aniplex of America,True,2018,False,True,GR3KVPQER,1,TV-14,4.7,6288,48,,1,51,,1,263,,5,797,,13,5.1,K,82,"summer-2021, summer-2018, winter-2021"
